Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,CustomerID,Frequency,Monetary
21888.0,1,0,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,3,11,1,34,2706,0,0,1,0,0,0,0,0,1,0,149,85,0,578,12,213
48904.0,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,60,2733,0,0,1,0,0,0,0,1,0,0,344,317,0,1291,17,371
31056.0,1,0,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,3,11,0,43,2682,0,1,0,0,0,1,0,0,0,0,39,23,0,977,5,55
70951.0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,35,2580,0,1,0,0,0,0,0,1,0,0,1144,1090,0,200,17,1198
76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,70,2216,0,0,0,0,1,0,0,0,0,1,1098,1066,0,1784,17,1130
72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,51,2386,0,1,0,0,0,0,0,1,0,0,1037,1027,0,207,16,1047
49638.0,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,68,2230,1,0,0,0,0,0,0,1,0,0,39,39,0,1713,5,39
46053.0,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,48,2656,0,0,0,1,0,0,0,1,0,0,184,159,0,1350,12,209
75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,62,2822,0,0,1,0,0,0,0,0,1,0,1061,979,0,1283,16,1143
54342.0,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,64,2520,0,0,0,1,0,1,0,0,0,0,149,121,0,1296,12,177
28332.0,0,0,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,3,11,0,68,2219,0,1,0,0,0,0,0,1,0,0,56,47,0,69,8,65
66636.0,0,0,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,63,2475,0,0,0,1,0,0,0,0,1,0,1084,1084,0,1135,17,1084
65706.0,0,0,77,918,10,129,13,0,129,1,11,3,12,7,0,1,1,0,1,0,3,11,1,50,2525,1,0,0,0,0,1,0,0,0,0,1070,941,3,1966,27,1199
44802.0,0,0,71,853,10,143,13,10,20,2,9,4,12,8,0,0,0,0,0,0,3,11,0,50,2836,0,0,1,0,0,0,0,0,1,0,1029,1009,0,2016,27,1049
35322.0,1,2,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,52,2835,0,0,0,1,0,0,0,1,0,0,93,80,0,1102,9,106
46049.0,1,1,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,3,11,1,44,2502,0,1,0,0,0,0,0,1,0,0,496,477,0,1092,26,515
45921.0,0,0,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,3,11,0,34,2270,0,1,0,0,0,0,0,0,0,1,187,175,0,861,10,199
25315.0,1,0,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,3,11,0,43,2393,0,0,0,1,0,1,0,0,0,0,32,10,0,514,9,54
53253.0,1,1,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,3,11,0,45,2662,0,0,0,1,0,0,0,0,1,0,311,186,0,1394,19,436
22212.0,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,45,2361,0,1,0,0,0,1,0,0,0,0,48,27,0,221,8,69
51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,74,2596,0,1,0,0,0,0,0,0,0,1,185,161,0,371,10,209
35704.0,1,1,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,3,11,0,68,2336,0,1,0,0,0,0,0,1,0,0,64,34,0,926,9,94
17345.0,1,0,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,3,11,0,42,2762,0,1,0,0,0,0,0,1,0,0,46,34,0,968,7,58
50437.0,0,2,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,3,11,0,57,2779,0,1,0,0,0,0,0,1,0,0,486,482,0,387,19,490
69702.0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,69,2654,0,0,0,1,0,0,0,0,0,1,982,925,0,1717,26,1039
24221.0,0,0,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,3,11,0,61,2472,0,0,0,1,0,0,0,1,0,0,33,11,0,562,6,55
49494.0,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,3,11,0,48,2589,0,0,1,0,0,0,0,0,1,0,303,221,0,792,14,385
27683.0,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0,42,2853,0,0,0,1,0,0,0,0,0,1,306,261,0,1172,16,351
17148.0,1,0,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,3,11,0,44,2311,0,1,0,0,0,0,0,1,0,0,52,36,0,1950,11,68
66480.0,1,1,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0,55,2188,0,1,0,0,0,0,0,1,0,0,306,300,0,1048,19,312
36634.0,0,1,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,3,11,0,66,2556,0,0,0,1,0,0,0,0,1,0,305,275,0,1525,15,335
42160.0,1,1,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1,45,2525,0,0,1,0,0,0,0,1,0,0,120,100,0,1145,11,140
65968.0,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,50,2207,0,0,0,1,0,0,0,0,0,1,491,487,0,773,18,495
43783.0,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,42,2190,0,1,0,0,0,0,0,0,1,0,490,351,1,746,22,629
25224.0,1,0,36,4,9,12,11,2,8,2,1,1,3,3,0,0,0,0,0,0,3,11,0,48,2264,0,1,0,0,0,0,1,0,0,0,38,30,0,1982,7,46
30822.0,1,0,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,3,11,0,51,2539,0,0,1,0,0,0,0,1,0,0,39,27,0,358,5,51
59247.0,0,2,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,58,2392,0,0,1,0,0,0,0,0,1,0,491,408,0,636,21,574
46107.0,1,0,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,3,11,0,31,2298,0,0,1,0,0,0,0,1,0,0,92,59,0,881,7,125
66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,42,2541,0,1,0,0,0,0,0,1,0,0,497,388,0,51,23,606
54178.0,0,1,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,3,11,0,53,2318,0,0,0,1,0,0,0,1,0,0,187,180,0,83,10,194
74806.0,0,1,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0,55,2716,0,1,0,0,0,0,0,0,1,0,956,947,0,681,16,965
50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,64,2461,0,1,0,0,0,0,0,1,0,0,491,457,0,1660,19,525
75283.0,1,2,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,3,11,0,63,2618,0,1,0,0,0,0,0,0,0,1,953,887,0,1453,25,1019
16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,41,2628,0,0,1,0,0,0,1,0,0,0,31,24,0,1612,10,38
28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,2173,0,1,0,0,0,0,1,0,0,0,33,23,0,171,6,43
22585.0,0,0,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,3,11,1,50,2627,0,0,1,0,0,0,0,1,0,0,42,3,1,355,5,81
26487.0,1,0,23,2,8,10,12,14,23,3,2,1,3,5,0,0,0,0,0,0,3,11,0,42,2564,0,0,1,0,0,0,1,0,0,0,46,23,0,1976,9,69
48948.0,0,0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,3,11,1,77,2672,1,0,0,0,0,0,0,0,0,1,860,818,1,38,24,902
18358.0,1,0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,31,2380,0,0,1,0,0,0,0,1,0,0,53,49,0,1565,10,57
56937.0,1,0,81,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,0,3,11,1,39,2853,0,0,0,1,0,0,0,0,0,1,898,890,1,447,30,906
7500.0,1,0,7,2,8,11,3,8,21,4,3,2,2,7,0,0,0,0,0,0,3,11,0,41,2577,0,0,0,1,0,1,0,0,0,0,32,11,0,2009,11,53
55593.0,0,1,63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0,3,11,0,47,2471,0,0,0,1,0,0,0,1,0,0,440,334,1,1990,17,546
79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,51,2160,0,1,0,0,0,0,0,0,1,0,897,880,1,1654,14,914
51518.0,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,62,2428,0,0,0,1,0,0,0,0,0,1,445,441,0,710,17,449
28087.0,1,1,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,3,11,0,62,2724,0,0,0,1,0,0,0,1,0,0,91,70,0,1416,9,112
78075.0,0,0,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0,48,2244,0,1,0,0,0,0,0,0,0,1,908,828,0,1130,14,988
29440.0,1,1,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,3,11,0,60,2481,0,1,0,0,0,0,0,1,0,0,53,50,0,79,7,56
49269.0,1,0,92,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,3,11,0,49,2842,0,0,0,1,0,0,0,0,0,1,832,774,0,444,25,890
25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,32,2306,0,0,1,0,0,0,0,1,0,0,25,16,0,1690,6,34
26290.0,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,48,2692,0,0,0,1,0,0,0,1,0,0,55,33,0,1356,10,77
52852.0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,63,2734,0,1,0,0,0,0,0,1,0,0,832,785,1,1347,26,879
45903.0,0,1,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,3,11,0,54,2226,0,0,0,1,0,0,0,0,1,0,63,60,0,1463,8,66
39190.0,1,0,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,3,11,0,46,2223,0,0,1,0,0,0,0,0,0,1,121,109,0,1032,9,133
36108.0,1,0,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,3,11,0,36,2416,0,0,1,0,0,0,0,1,0,0,292,245,1,1474,15,339
79803.0,0,1,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,3,11,0,62,2186,1,0,0,0,0,0,0,1,0,0,835,802,0,1036,13,868
54233.0,0,1,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,3,11,0,43,2669,0,1,0,0,0,0,0,1,0,0,839,697,0,1026,26,981
55260.0,0,1,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,3,11,0,48,2723,0,0,1,0,0,0,0,0,0,1,897,655,0,847,25,1139
41473.0,1,0,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,3,11,0,35,2534,0,0,1,0,0,1,0,0,0,0,67,58,0,1533,6,76
16813.0,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,70,2504,0,0,1,0,0,0,0,1,0,0,37,24,1,750,6,50
67381.0,0,1,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,69,2689,0,1,0,0,0,0,0,0,1,0,887,817,1,1068,17,957
51479.0,1,1,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,3,11,0,53,2707,0,1,0,0,0,0,0,1,0,0,429,364,0,343,22,494
41713.0,1,1,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,3,11,0,56,2220,1,0,0,0,0,1,0,0,0,0,149,124,0,1952,13,174
20193.0,0,0,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,3,11,0,29,2737,0,0,0,1,0,1,0,0,0,0,73,64,0,1540,7,82
50664.0,1,1,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,3,11,0,61,2688,0,0,1,0,0,0,0,1,0,0,435,309,0,1496,24,561
52413.0,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,36,2762,0,0,1,0,0,0,0,1,0,0,438,426,0,1724,17,450
18978.0,1,0,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0,47,2724,0,1,0,0,0,0,1,0,0,0,22,7,0,584,5,37
33039.0,1,0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,42,2452,0,1,0,0,0,0,0,1,0,0,66,54,0,534,7,78
63206.0,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,3,11,0,46,2260,0,1,0,0,0,0,0,0,1,0,902,876,1,1398,14,928
37774.0,2,0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1,43,2823,0,0,1,0,0,0,0,1,0,0,297,121,1,1244,16,473
49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,71,2819,0,0,0,1,0,0,0,0,1,0,832,790,1,1849,26,874
39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,66,2661,0,0,0,1,0,0,0,1,0,0,122,110,0,1372,9,134
43140.0,0,1,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0,63,2699,0,1,0,0,0,0,0,1,0,0,224,213,0,1115,11,235
15038.0,1,0,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,3,11,0,33,2675,0,0,1,0,0,0,1,0,0,0,54,28,0,971,7,80
28647.0,1,0,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,3,11,1,42,2471,0,0,1,0,0,0,0,1,0,0,68,42,1,970,7,94
31632.0,0,0,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,3,11,0,49,2509,0,0,1,0,0,0,0,1,0,0,63,31,0,591,6,95
30522.0,0,1,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0,60,2840,0,1,0,0,0,0,0,0,1,0,300,274,0,589,17,326
83715.0,0,0,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,3,11,0,58,2305,0,1,0,0,0,0,0,1,0,0,918,910,0,924,24,926
46086.0,0,1,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,3,11,0,64,2397,1,0,0,0,0,0,0,1,0,0,293,243,0,944,16,343
56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,51,2642,0,1,0,0,0,0,0,0,0,1,883,795,0,1290,28,971
23830.0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,33,2301,0,0,1,0,0,1,0,0,0,0,27,11,0,1714,5,43
58482.0,0,1,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,3,11,0,65,2268,0,1,0,0,0,0,0,0,0,1,724,717,1,1954,22,731
57967.0,0,1,39,229,7,137,4,0,91,5,4,2,8,5,0,0,0,0,0,0,3,11,0,58,2642,0,0,1,0,0,0,0,1,0,0,377,286,0,2013,19,468
43322.0,0,0,25,56,7,48,10,2,18,1,3,0,4,7,0,0,0,0,0,0,3,11,0,46,2228,0,0,1,0,0,0,0,1,0,0,123,105,0,1989,8,141
50447.0,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,50,2228,0,1,0,0,0,0,0,1,0,0,121,94,0,160,8,148
24027.0,1,0,7,14,7,11,11,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,44,2544,0,1,0,0,0,0,0,1,0,0,43,38,0,424,7,48
43020.0,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,3,11,0,50,2370,0,0,1,0,0,0,0,1,0,0,180,137,0,1866,12,223
58917.0,1,2,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,3,11,0,51,2621,0,0,0,1,0,0,0,1,0,0,254,226,0,856,16,282
47850.0,1,0,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,3,11,0,40,2367,0,1,0,0,0,0,0,1,0,0,124,114,0,521,8,134
73395.0,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,33,2262,0,1,0,0,0,0,0,0,1,0,386,375,0,1737,15,397
61671.0,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,52,2185,1,0,0,0,0,0,0,1,0,0,704,676,2,1731,28,732
34380.0,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0,43,2582,0,1,0,0,0,0,0,1,0,0,151,127,0,1368,12,175
14906.0,0,0,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,3,11,0,34,2713,0,0,1,0,0,0,1,0,0,0,51,36,0,893,9,66
77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,50,2235,0,0,0,1,0,0,0,0,0,1,700,686,0,208,22,714
37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,54,2625,0,0,1,0,0,0,0,1,0,0,394,355,0,216,23,433
51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,44,2771,0,0,0,1,0,0,0,1,0,0,394,212,0,212,16,576
24711.0,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,38,2231,0,1,0,0,0,0,0,1,0,0,51,44,0,1247,7,58
65640.0,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,46,2279,0,0,0,1,0,0,0,0,0,1,395,329,0,266,15,461
59601.0,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,43,2498,1,0,0,0,0,1,0,0,0,0,774,751,1,1282,15,797
62061.0,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,44,2461,0,0,0,1,0,0,0,1,0,0,762,724,1,1267,24,800
69389.0,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,43,2798,0,1,0,0,0,0,0,0,0,1,782,767,0,1317,22,797
53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,45,2661,0,0,1,0,0,0,0,1,0,0,388,361,0,1809,22,415
26224.0,1,0,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,3,11,0,42,2549,0,1,0,0,0,1,0,0,0,0,48,33,0,571,9,63
44511.0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,50,2784,0,1,0,0,0,0,0,0,1,0,713,699,0,1312,26,727
63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,64,2493,0,1,0,0,0,0,0,0,1,0,774,759,0,1305,23,789
41021.0,1,0,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,3,11,1,51,2705,0,0,0,1,0,0,0,0,1,0,52,40,0,911,7,64
44051.0,1,1,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,3,11,1,47,2675,1,0,0,0,0,0,0,0,1,0,153,135,0,901,12,171
47025.0,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,44,2393,0,0,1,0,0,0,0,1,0,0,389,363,0,1284,17,415
26887.0,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,61,2663,0,1,0,0,0,1,0,0,0,0,24,18,0,1266,5,30
41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,43,2248,0,1,0,0,0,0,0,1,0,0,393,304,0,201,20,482
61823.0,0,1,26,523,7,134,37,14,169,4,8,2,10,7,0,0,0,0,0,0,3,11,0,68,2655,0,0,1,0,0,0,0,1,0,0,715,546,0,58,24,884
29999.0,1,0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,3,11,0,34,2660,0,0,1,0,0,0,0,0,0,1,149,138,0,310,12,160
36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,52,2614,0,0,1,0,0,0,0,1,0,0,71,68,0,1778,9,74
65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,55,2363,0,0,0,1,0,0,0,0,1,0,384,373,0,1685,19,395
60554.0,1,0,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,3,11,0,45,2483,1,0,0,0,0,0,0,0,0,1,796,781,0,888,23,811
62058.0,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,64,2558,0,1,0,0,0,0,0,0,1,0,392,334,0,727,18,450
58494.0,0,1,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,3,11,0,46,2358,0,1,0,0,0,0,0,0,1,0,377,358,0,1516,16,396
58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,3,11,0,51,2684,1,0,0,0,0,0,0,0,0,1,777,762,0,1604,23,792
41124.0,1,0,41,281,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,3,11,0,43,2765,0,1,0,0,0,0,0,1,0,0,387,268,0,454,21,506
10245.0,1,0,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,3,11,0,49,2569,0,0,1,0,0,0,0,1,0,0,28,15,0,363,8,41
13724.0,1,0,43,2,7,5,2,15,27,1,2,0,2,9,1,0,0,0,0,0,3,11,0,32,2826,0,0,0,1,0,0,1,0,0,0,31,4,1,1471,5,58
57811.0,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0,54,2529,0,0,0,1,0,0,0,1,0,0,724,646,1,1221,25,802
60894.0,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0,54,2525,0,0,0,1,0,0,0,1,0,0,778,724,0,1227,26,832
26095.0,1,0,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,30,2523,0,0,1,0,0,0,0,1,0,0,31,20,0,491,5,42
53367.0,1,1,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,3,11,1,46,2461,1,0,0,0,0,0,0,0,1,0,389,378,0,1897,21,400
14188.0,0,0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,3,11,0,48,2645,0,1,0,0,0,0,1,0,0,0,48,21,0,1909,7,75
53083.0,1,1,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,3,11,0,62,2569,0,0,0,1,0,1,0,0,0,0,258,245,1,1420,17,271
34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,32,2207,0,0,1,0,0,0,0,1,0,0,69,49,0,142,11,89
65808.0,1,1,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,3,11,0,49,2189,1,0,0,0,0,0,0,0,0,1,262,252,0,385,14,272
55284.0,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0,64,2711,0,0,1,0,0,0,0,0,1,0,701,638,0,802,23,764
49413.0,0,1,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,3,11,0,68,2406,0,1,0,0,0,0,0,1,0,0,258,212,0,1549,13,304
16653.0,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,3,11,1,41,2231,0,0,1,0,0,0,0,0,1,0,62,55,0,1588,9,69
23529.0,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,55,2697,0,0,1,0,0,0,1,0,0,0,34,14,0,1590,5,54
27733.0,1,0,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,39,2466,0,1,0,0,0,1,0,0,0,0,40,23,0,1919,7,57
56534.0,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1,52,2500,0,0,0,1,0,0,0,1,0,0,769,723,2,1552,25,815
65333.0,0,1,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,3,11,0,47,2322,0,0,1,0,0,0,0,1,0,0,768,738,2,1942,28,798
25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0,42,2460,0,1,0,0,0,1,0,0,0,0,43,31,0,777,7,55
31788.0,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,37,2260,0,0,1,0,0,0,0,0,1,0,54,48,0,256,10,60
22518.0,1,0,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1,34,2774,0,1,0,0,0,0,0,1,0,0,34,7,1,1156,7,61
38961.0,1,0,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,3,11,0,47,2340,0,1,0,0,0,0,0,0,1,0,46,22,0,455,6,70
22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,50,2427,0,0,0,1,0,0,0,1,0,0,46,25,0,254,8,67
66313.0,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,57,2445,0,0,0,1,0,0,0,0,0,1,763,756,0,260,23,770
55707.0,0,1,91,208,7,82,30,66,35,2,3,2,9,3,0,0,0,0,0,0,3,11,0,67,2348,0,1,0,0,0,0,0,0,0,1,393,358,0,425,16,428
66726.0,1,1,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,63,2327,0,1,0,0,0,0,0,0,1,0,391,344,1,1107,17,438
42162.0,1,0,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1,39,2381,0,0,0,1,0,0,0,1,0,0,118,91,1,1082,9,145
